Record_Time,Temperature,Speed,Vibration,Current
2024-07-30 06:51:26.000,83.1,1482.9,3.5,9.8
2024-07-30 06:52:26.000,68.1,1855.2,4.7,13.6
2024-07-30 06:53:26.000,66.5,1602.5,6.6,10.2
2024-07-30 06:54:26.000,74.7,1482.0,4.3,13.3
2024-07-30 06:55:26.000,76.9,1319.4,4.7,10.4
2024-07-30 06:56:26.000,74.8,1310.0,4.5,9.2
2024-07-30 06:57:26.000,64.7,1244.8,4.9,13.1
2024-07-30 06:58:26.000,74.6,1337.7,4.4,10.9
2024-07-30 06:59:26.000,68.5,1726.7,5.5,8.7
2024-07-30 07:00:26.000,78.3,1433.4,5.2,10.9
2024-07-30 07:01:26.000,76.8,1095.1,5.8,9.4
2024-07-30 07:02:26.000,70.3,2030.5,3.9,6.0
2024-07-30 07:03:26.000,72.4,1596.0,4.7,11.9
2024-07-30 07:04:26.000,69.7,1077.9,4.8,12.2
2024-07-30 07:05:26.000,74.7,1367.4,5.5,13.7
2024-07-30 07:06:26.000,79.8,1533.3,4.2,10.8
2024-07-30 07:07:26.000,70.1,2011.4,5.9,9.5
2024-07-30 07:08:26.000,77.5,1167.6,6.2,11.7
2024-07-30 07:09:26.000,72.3,1792.8,4.0,11.7
2024-07-30 07:10:26.000,71.0,1919.8,4.5,13.3
2024-07-30 07:11:26.000,74.5,1311.4,4.5,9.9
2024-07-30 07:12:26.000,69.8,1416.7,7.6,9.7
2024-07-30 07:13:26.000,72.2,1189.1,4.6,8.6
2024-07-30 07:14:26.000,69.0,1439.0,6.7,11.1
2024-07-30 07:15:26.000,84.8,1489.0,3.7,6.9
2024-07-30 07:16:26.000,75.2,1697.9,4.0,11.6
2024-07-30 07:17:26.000,71.5,1827.1,4.3,11.2
2024-07-30 07:18:26.000,76.1,1275.6,4.2,11.2
2024-07-30 07:19:26.000,74.4,909.8,4.7,10.3
2024-07-30 07:20:26.000,73.9,1493.6,4.3,13.1
2024-07-30 07:21:26.000,78.1,1588.1,4.2,11.7
2024-07-30 07:22:26.000,78.8,1574.8,6.2,8.8
2024-07-30 07:23:26.000,72.3,1402.0,6.2,8.8
2024-07-30 07:24:26.000,72.1,1537.4,5.9,8.2
2024-07-30 07:25:26.000,73.6,1954.6,5.5,11.1
2024-07-30 07:26:26.000,63.5,1614.5,5.1,8.0
2024-07-30 07:27:26.000,67.4,1388.0,4.5,12.2
2024-07-30 07:28:26.000,81.8,1349.9,4.0,12.6
2024-07-30 07:29:26.000,83.2,1449.0,5.4,8.2
2024-07-30 07:30:26.000,73.8,1991.0,3.8,9.6
2024-07-30 07:31:26.000,77.9,1445.0,4.0,10.0
2024-07-30 07:32:26.000,76.6,1494.1,6.2,11.8
2024-07-30 07:33:26.000,90.4,1355.3,6.9,13.2
2024-07-30 07:34:26.000,80.6,1829.7,5.4,6.6
2024-07-30 07:35:26.000,74.4,2088.0,6.1,9.4
2024-07-30 07:36:26.000,70.2,1635.2,4.8,9.5
2024-07-30 07:37:26.000,67.0,1524.8,3.7,7.2
2024-07-30 07:38:26.000,76.0,1511.0,5.6,9.0
2024-07-30 07:39:26.000,71.2,784.7,5.6,10.9
2024-07-30 07:40:26.000,67.9,1723.5,5.1,9.4
2024-07-30 07:41:26.000,71.8,1540.2,4.8,6.9
2024-07-30 07:42:26.000,69.6,1628.5,6.0,15.7
2024-07-30 07:43:26.000,83.4,1286.6,4.0,10.5
2024-07-30 07:44:26.000,79.4,1384.7,4.2,10.2
2024-07-30 07:45:26.000,75.0,1376.7,4.0,7.8
2024-07-30 07:46:26.000,82.4,1806.5,5.1,10.5
2024-07-30 07:47:26.000,75.4,1386.4,3.9,9.7
2024-07-30 07:48:26.000,70.7,2124.8,4.3,6.2
2024-07-30 07:49:26.000,82.6,1629.3,4.3,7.9
2024-07-30 07:50:26.000,77.7,1117.3,4.7,11.6
2024-07-30 07:51:26.000,69.8,1461.4,3.5,13.9
2024-07-30 07:52:26.000,74.0,1304.5,5.1,10.7
2024-07-30 07:53:26.000,70.6,841.7,6.2,12.2
2024-07-30 07:54:26.000,68.1,1979.8,5.1,9.7
2024-07-30 07:55:26.000,79.6,1710.9,6.5,9.8
2024-07-30 07:56:26.000,84.5,1660.0,6.3,12.2
2024-07-30 07:57:26.000,68.0,1549.6,5.8,13.3
2024-07-30 07:58:26.000,77.8,1085.4,5.1,12.6
2024-07-30 07:59:26.000,71.7,1354.9,5.0,7.9
2024-07-30 08:00:26.000,72.6,1752.5,5.8,9.9
2024-07-30 08:01:26.000,72.0,1184.6,4.6,10.6
2024-07-30 08:02:26.000,70.7,740.5,3.1,9.5
2024-07-30 08:03:26.000,75.2,1431.9,5.5,10.8
2024-07-30 08:04:26.000,70.8,1457.5,3.9,11.6
2024-07-30 08:05:26.000,76.4,1540.7,4.0,12.0
2024-07-30 08:06:26.000,74.7,1718.6,5.0,13.4
2024-07-30 08:07:26.000,73.8,1691.3,4.9,9.3
2024-07-30 08:08:26.000,70.5,1577.6,3.6,7.3
2024-07-30 08:09:26.000,72.1,1858.7,5.2,10.7
2024-07-30 08:10:26.000,78.8,1044.3,6.0,13.8
2024-07-30 08:11:26.000,77.5,1651.4,3.9,9.0
2024-07-30 08:12:26.000,70.1,1688.0,6.3,11.4
2024-07-30 08:13:26.000,75.5,1128.1,3.4,11.4
2024-07-30 08:14:26.000,78.8,1049.1,7.1,10.4
2024-07-30 08:15:26.000,66.7,1276.2,4.6,10.0
2024-07-30 08:16:26.000,77.7,1301.5,5.1,8.2
2024-07-30 08:17:26.000,71.7,1726.0,3.1,5.4
2024-07-30 08:18:26.000,77.9,1315.6,4.9,7.8
2024-07-30 08:19:26.000,71.2,1243.1,5.2,9.2
2024-07-30 08:20:26.000,66.0,1316.5,4.9,12.2
2024-07-30 08:21:26.000,66.9,1835.6,4.4,9.8
2024-07-30 08:22:26.000,75.2,1503.9,4.1,9.0
2024-07-30 08:23:26.000,76.3,1446.2,6.1,8.2
2024-07-30 08:24:26.000,70.5,1467.0,5.0,11.3
2024-07-30 08:25:26.000,78.2,1887.6,6.5,12.7
2024-07-30 08:26:26.000,66.7,1275.2,4.5,12.1
2024-07-30 08:27:26.000,74.7,1894.7,4.6,11.2
2024-07-30 08:28:26.000,68.9,1563.1,5.8,7.0
2024-07-30 08:29:26.000,71.7,1451.9,3.4,9.3
2024-07-30 08:30:26.000,75.2,2250.3,3.8,13.9
2024-07-30 08:31:26.000,70.7,1183.3,6.1,12.2
2024-07-30 08:32:26.000,73.1,1393.9,3.8,6.9
2024-07-30 08:33:26.000,80.0,1130.3,3.2,9.9
2024-07-30 08:34:26.000,72.1,1785.7,6.9,10.7
2024-07-30 08:35:26.000,79.2,2006.8,3.6,8.5
2024-07-30 08:36:26.000,69.4,2001.0,5.2,5.4
2024-07-30 08:37:26.000,77.6,1867.2,5.1,10.2
2024-07-30 08:38:26.000,82.2,1440.7,2.2,8.4
2024-07-30 08:39:26.000,62.6,1390.4,4.7,8.4
2024-07-30 08:40:26.000,71.0,998.6,5.4,9.3
2024-07-30 08:41:26.000,77.9,2110.8,5.4,9.7
2024-07-30 08:42:26.000,74.0,1640.7,5.9,10.0
2024-07-30 08:43:26.000,76.9,1352.4,4.6,8.2
2024-07-30 08:44:26.000,72.0,1898.4,5.7,9.6
2024-07-30 08:45:26.000,75.4,1208.2,4.3,6.5
2024-07-30 08:46:26.000,74.2,1622.0,3.6,10.6
2024-07-30 08:47:26.000,80.8,1448.2,3.7,4.3
2024-07-30 08:48:26.000,76.3,1691.6,3.5,9.4
2024-07-30 08:49:26.000,76.7,1480.9,6.0,11.8
2024-07-30 08:50:26.000,72.9,1064.7,3.5,7.9
2024-07-30 08:51:26.000,72.6,1522.7,5.3,11.4
2024-07-30 08:52:26.000,72.8,1814.7,4.7,12.3
2024-07-30 08:53:26.000,77.0,1491.2,4.9,3.4
2024-07-30 08:54:26.000,72.9,1732.5,6.4,9.7
2024-07-30 08:55:26.000,76.4,1186.3,4.6,4.2
2024-07-30 08:56:26.000,85.4,1492.1,5.6,9.8
2024-07-30 08:57:26.000,79.4,1312.6,5.0,10.0
2024-07-30 08:58:26.000,73.4,1724.1,4.8,5.0
2024-07-30 08:59:26.000,81.0,1509.4,7.3,13.8
2024-07-30 09:00:26.000,73.0,1707.0,3.6,10.6
2024-07-30 09:01:26.000,64.8,1826.3,6.3,8.3
2024-07-30 09:02:26.000,70.0,1707.5,5.7,12.9
2024-07-30 09:03:26.000,65.6,1581.9,4.5,6.4
2024-07-30 09:04:26.000,73.2,1200.5,6.6,7.5
2024-07-30 09:05:26.000,75.1,1499.2,3.2,5.4
2024-07-30 09:06:26.000,83.4,1340.1,4.5,13.6
2024-07-30 09:07:26.000,76.6,1396.8,3.8,10.7
2024-07-30 09:08:26.000,73.9,1387.6,5.4,11.3
2024-07-30 09:09:26.000,79.1,1206.0,3.9,10.6
2024-07-30 09:10:26.000,63.9,912.8,5.4,11.1
2024-07-30 09:11:26.000,76.2,1299.6,4.8,10.2
2024-07-30 09:12:26.000,78.9,1558.0,4.5,10.5
2024-07-30 09:13:26.000,67.6,1095.5,5.4,10.2
2024-07-30 09:14:26.000,80.7,1504.7,4.7,8.8
2024-07-30 09:15:26.000,76.7,2070.1,3.9,9.9
2024-07-30 09:16:26.000,72.9,1806.9,7.8,10.5
2024-07-30 09:17:26.000,78.2,1993.1,4.5,10.2
2024-07-30 09:18:26.000,86.4,1617.3,2.8,7.0
2024-07-30 09:19:26.000,75.9,1850.3,4.2,7.3
2024-07-30 09:20:26.000,76.2,1282.8,3.7,12.2
2024-07-30 09:21:26.000,72.7,1306.7,5.8,9.4
2024-07-30 09:22:26.000,70.8,678.3,5.3,11.2
2024-07-30 09:23:26.000,79.2,1855.8,5.4,7.8
2024-07-30 09:24:26.000,70.7,1962.1,4.6,7.1
2024-07-30 09:25:26.000,75.4,1334.0,4.7,8.3
2024-07-30 09:26:26.000,72.6,1423.8,4.6,9.6
2024-07-30 09:27:26.000,77.4,1273.8,4.9,8.7
2024-07-30 09:28:26.000,76.7,1614.8,5.8,12.6
2024-07-30 09:29:26.000,80.2,1837.5,5.3,10.4
2024-07-30 09:30:26.000,72.4,977.2,5.5,13.7
2024-07-30 09:31:26.000,73.7,1622.8,5.5,10.8
2024-07-30 09:32:26.000,70.1,1417.0,5.9,5.2
2024-07-30 09:33:26.000,72.8,1534.0,5.3,12.1
2024-07-30 09:34:26.000,76.9,1637.7,5.4,7.0
2024-07-30 09:35:26.000,78.8,1443.5,6.2,10.5
2024-07-30 09:36:26.000,70.4,1468.9,4.3,8.5
2024-07-30 09:37:26.000,79.3,1435.8,4.1,14.3
2024-07-30 09:38:26.000,81.8,1791.1,3.8,12.9
2024-07-30 09:39:26.000,77.1,1625.6,5.2,8.5
2024-07-30 09:40:26.000,84.4,1566.2,3.1,9.7
2024-07-30 09:41:26.000,71.1,1118.7,5.5,10.5
2024-07-30 09:42:26.000,68.8,1386.4,4.9,11.7
2024-07-30 09:43:26.000,66.1,1769.6,6.1,10.1
2024-07-30 09:44:26.000,82.5,1511.3,4.3,8.0
2024-07-30 09:45:26.000,78.3,1697.9,4.8,8.6
2024-07-30 09:46:26.000,74.7,2030.0,6.1,10.0
2024-07-30 09:47:26.000,76.4,1811.6,6.4,12.5
2024-07-30 09:48:26.000,69.4,1527.9,4.3,10.9
2024-07-30 09:49:26.000,87.2,1346.7,5.2,8.5
2024-07-30 09:50:26.000,75.6,733.9,5.3,11.3
2024-07-30 09:51:26.000,75.5,1449.5,5.4,9.2
2024-07-30 09:52:26.000,78.6,1402.2,4.7,11.8
2024-07-30 09:53:26.000,77.4,1617.1,6.3,15.1
2024-07-30 09:54:26.000,76.1,1453.8,3.1,9.3
2024-07-30 09:55:26.000,71.0,1403.9,4.6,11.6
2024-07-30 09:56:26.000,77.4,966.2,5.4,8.5
2024-07-30 09:57:26.000,84.4,1218.0,5.5,9.8
2024-07-30 09:58:26.000,81.7,1643.0,6.4,10.1
2024-07-30 09:59:26.000,83.0,2014.8,6.2,9.6
2024-07-30 10:00:26.000,72.4,1470.7,4.7,14.9
2024-07-30 10:01:26.000,70.1,1598.3,6.3,9.4
2024-07-30 10:02:26.000,74.4,1785.7,4.3,11.2
2024-07-30 10:03:26.000,75.3,1256.7,5.9,6.1
2024-07-30 10:04:26.000,80.5,1610.0,6.8,10.9
2024-07-30 10:05:26.000,66.5,1277.9,6.2,12.3
2024-07-30 10:06:26.000,82.6,1759.4,5.1,8.9
2024-07-30 10:07:26.000,74.2,1545.4,4.7,5.0
2024-07-30 10:08:26.000,72.9,1589.5,3.5,9.9
2024-07-30 10:09:26.000,69.9,1265.2,5.3,10.0
2024-07-30 10:10:26.000,66.7,1712.1,3.9,11.4
2024-07-30 10:11:26.000,79.1,2125.4,4.2,14.0
2024-07-30 10:12:26.000,75.4,1197.6,3.8,9.2
2024-07-30 10:13:26.000,68.6,1398.1,4.5,8.3
2024-07-30 10:14:26.000,68.5,1569.5,5.0,7.7
2024-07-30 10:15:26.000,73.3,1735.9,5.3,10.4
2024-07-30 10:16:26.000,83.3,1332.1,4.4,11.0
2024-07-30 10:17:26.000,73.7,650.1,6.1,8.9
2024-07-30 10:18:26.000,67.5,1907.8,4.8,11.6
2024-07-30 10:19:26.000,73.8,1728.2,4.2,10.9
2024-07-30 10:20:26.000,73.6,977.1,5.2,10.1
2024-07-30 10:21:26.000,61.5,1317.7,7.0,8.2
2024-07-30 10:22:26.000,74.7,1970.5,5.3,9.0
2024-07-30 10:23:26.000,73.8,1934.3,4.6,5.1
2024-07-30 10:24:26.000,78.5,1781.6,3.5,10.5
2024-07-30 10:25:26.000,84.2,1447.2,4.8,10.1
2024-07-30 10:26:26.000,80.6,1524.9,5.2,10.4
2024-07-30 10:27:26.000,73.7,1460.7,4.6,11.0
2024-07-30 10:28:26.000,69.5,1838.5,3.3,10.8
2024-07-30 10:29:26.000,87.9,1237.2,4.1,9.8
2024-07-30 10:30:26.000,75.3,1258.3,6.5,10.1
2024-07-30 10:31:26.000,75.1,1803.1,6.4,7.2
2024-07-30 10:32:26.000,74.9,1486.7,4.1,8.8
2024-07-30 10:33:26.000,76.0,1913.5,5.7,10.1
2024-07-30 10:34:26.000,74.3,1298.5,3.8,8.5
2024-07-30 10:35:26.000,72.1,1483.6,6.4,11.7
2024-07-30 10:36:26.000,72.3,1223.3,5.2,8.7
2024-07-30 10:37:26.000,74.8,1502.2,5.9,10.4
2024-07-30 10:38:26.000,72.3,1056.4,3.3,10.2
2024-07-30 10:39:26.000,71.4,1353.7,5.7,11.5
2024-07-30 10:40:26.000,75.5,1069.1,5.0,11.8
2024-07-30 10:41:26.000,73.7,1708.2,5.9,11.4
2024-07-30 10:42:26.000,82.5,1715.0,5.9,5.8
2024-07-30 10:43:26.000,61.7,980.9,5.1,12.4
2024-07-30 10:44:26.000,80.5,1900.2,4.4,13.1
2024-07-30 10:45:26.000,81.2,2249.2,5.8,9.0
2024-07-30 10:46:26.000,64.6,1513.8,4.9,10.5
2024-07-30 10:47:26.000,73.3,1307.7,4.1,8.2
2024-07-30 10:48:26.000,73.1,2347.3,4.1,6.1
2024-07-30 10:49:26.000,68.0,1104.3,3.5,8.5
2024-07-30 10:50:26.000,71.1,1506.0,4.5,8.9
2024-07-30 10:51:26.000,69.4,1553.9,6.1,9.3
2024-07-30 10:52:26.000,83.8,1903.5,5.2,8.1
2024-07-30 10:53:26.000,79.7,1607.9,4.5,8.5
2024-07-30 10:54:26.000,81.4,1350.4,5.8,10.0
2024-07-30 10:55:26.000,78.6,1214.6,4.2,8.5
2024-07-30 10:56:26.000,69.4,1397.5,5.1,11.1
2024-07-30 10:57:26.000,72.4,1197.9,4.8,11.4
2024-07-30 10:58:26.000,77.4,1514.3,5.8,14.8
2024-07-30 10:59:26.000,68.9,1330.7,3.4,12.3
2024-07-30 11:00:26.000,78.6,1051.8,4.1,10.5
2024-07-30 11:01:26.000,73.8,1876.5,3.4,8.8
2024-07-30 11:02:26.000,73.1,1350.7,4.7,10.6
2024-07-30 11:03:26.000,78.6,1119.6,6.2,10.7
2024-07-30 11:04:26.000,77.2,1449.5,4.5,9.0
2024-07-30 11:05:26.000,73.2,1520.5,4.5,11.6
2024-07-30 11:06:26.000,80.8,976.1,5.9,7.2
2024-07-30 11:07:26.000,69.6,1599.5,6.1,9.5
2024-07-30 11:08:26.000,78.1,1185.9,4.9,11.1
2024-07-30 11:09:26.000,78.0,2013.3,5.7,9.4
2024-07-30 11:10:26.000,73.5,1657.2,3.9,9.6
2024-07-30 11:11:26.000,76.6,1380.0,6.4,9.7
2024-07-30 11:12:26.000,68.7,1276.4,7.1,8.3
2024-07-30 11:13:26.000,79.6,1468.5,5.5,12.3
2024-07-30 11:14:26.000,74.1,1683.8,2.9,8.0
2024-07-30 11:15:26.000,72.4,1492.4,4.4,10.6
2024-07-30 11:16:26.000,80.2,1434.9,5.6,10.8
2024-07-30 11:17:26.000,71.5,1517.5,4.6,8.1
2024-07-30 11:18:26.000,68.0,1318.8,6.3,10.1
2024-07-30 11:19:26.000,67.2,1397.0,5.6,8.2
2024-07-30 11:20:26.000,78.0,874.3,4.3,12.8
2024-07-30 11:21:26.000,68.6,1792.1,5.0,7.7
2024-07-30 11:22:26.000,83.8,1589.6,4.1,8.7
2024-07-30 11:23:26.000,64.6,1268.0,4.8,7.6
2024-07-30 11:24:26.000,83.5,2069.6,4.4,7.3
2024-07-30 11:25:26.000,76.1,1526.1,6.2,13.2
2024-07-30 11:26:26.000,74.5,1189.2,7.1,11.1
2024-07-30 11:27:26.000,72.3,1757.0,3.6,10.3
2024-07-30 11:28:26.000,77.0,1619.4,3.1,8.7
2024-07-30 11:29:26.000,74.8,1618.4,4.8,11.8
2024-07-30 11:30:26.000,80.5,1372.3,3.5,8.4
2024-07-30 11:31:26.000,75.6,1635.1,5.0,11.6
2024-07-30 11:32:26.000,75.8,1421.5,5.7,8.3
2024-07-30 11:33:26.000,73.2,1666.8,6.5,8.7
2024-07-30 11:34:26.000,74.7,928.5,5.2,11.5
2024-07-30 11:35:26.000,76.5,1369.8,4.8,11.7
2024-07-30 11:36:26.000,66.4,2016.6,3.0,11.2
2024-07-30 11:37:26.000,68.3,1269.9,5.0,7.9
2024-07-30 11:38:26.000,78.7,1318.8,5.1,9.1
2024-07-30 11:39:26.000,75.9,1365.6,5.6,10.3
2024-07-30 11:40:26.000,74.1,1135.6,4.3,8.3
2024-07-30 11:41:26.000,75.1,837.5,4.6,12.7
2024-07-30 11:42:26.000,76.7,1430.8,3.5,5.2
2024-07-30 11:43:26.000,72.3,1540.8,2.7,8.4
2024-07-30 11:44:26.000,71.1,1484.2,3.9,9.0
2024-07-30 11:45:26.000,76.0,1456.5,3.4,4.3
2024-07-30 11:46:26.000,70.1,1512.9,5.3,7.2
2024-07-30 11:47:26.000,77.0,1806.9,4.5,11.3
2024-07-30 11:48:26.000,66.5,1442.9,4.5,10.1
2024-07-30 11:49:26.000,80.1,1327.8,4.0,13.1
2024-07-30 11:50:26.000,77.4,1415.7,1.8,13.1
2024-07-30 11:51:26.000,76.3,1673.8,6.5,10.9
2024-07-30 11:52:26.000,79.9,1923.6,4.0,10.6
2024-07-30 11:53:26.000,83.3,1311.6,4.6,10.1
2024-07-30 11:54:26.000,80.1,1529.7,3.5,4.7
2024-07-30 11:55:26.000,65.8,1601.5,6.0,7.2
2024-07-30 11:56:26.000,68.6,1202.2,5.1,10.2
2024-07-30 11:57:26.000,71.9,1506.1,4.2,11.2
2024-07-30 11:58:26.000,75.1,1060.3,4.6,10.6
2024-07-30 11:59:26.000,77.6,969.3,6.7,8.2
2024-07-30 12:00:26.000,71.4,1610.0,4.9,11.9
2024-07-30 12:01:26.000,75.9,1384.8,4.8,13.0
2024-07-30 12:02:26.000,71.2,1560.7,4.1,11.9
2024-07-30 12:03:26.000,71.9,1494.6,3.1,12.0
2024-07-30 12:04:26.000,68.0,1207.1,4.8,8.9
2024-07-30 12:05:26.000,70.4,1486.4,5.3,12.2
2024-07-30 12:06:26.000,68.2,1130.1,6.1,10.3
2024-07-30 12:07:26.000,70.1,1917.3,2.8,11.0
2024-07-30 12:08:26.000,80.3,1093.2,3.9,10.7
2024-07-30 12:09:26.000,70.3,1441.3,4.4,9.8
2024-07-30 12:10:26.000,88.2,1187.3,5.0,8.3
2024-07-30 12:11:26.000,77.5,1671.1,4.9,9.8
2024-07-30 12:12:26.000,75.9,1400.6,4.9,12.0
2024-07-30 12:13:26.000,70.7,1344.4,5.4,9.1
2024-07-30 12:14:26.000,78.5,1756.0,4.1,11.8
2024-07-30 12:15:26.000,72.1,1508.8,5.9,11.5
2024-07-30 12:16:26.000,75.6,1655.0,5.4,9.4
2024-07-30 12:17:26.000,87.8,1205.6,4.7,12.8
2024-07-30 12:18:26.000,74.5,1078.6,6.6,9.3
2024-07-30 12:19:26.000,80.7,1532.2,6.6,13.0
2024-07-30 12:20:26.000,71.5,1404.3,5.9,10.9
2024-07-30 12:21:26.000,74.8,1687.9,2.0,10.0
2024-07-30 12:22:26.000,83.9,1476.0,6.6,8.2
2024-07-30 12:23:26.000,71.9,1561.5,5.8,9.8
2024-07-30 12:24:26.000,84.1,1013.0,7.0,9.6
2024-07-30 12:25:26.000,78.5,2066.5,6.2,7.5
2024-07-30 12:26:26.000,72.2,1450.7,6.6,9.6
2024-07-30 12:27:26.000,78.2,1709.3,5.9,8.4
2024-07-30 12:28:26.000,79.9,1249.2,6.3,11.2
2024-07-30 12:29:26.000,78.1,1592.4,7.0,12.6
2024-07-30 12:30:26.000,67.1,1109.1,5.2,7.5
2024-07-30 12:31:26.000,71.4,1635.6,3.4,13.4
2024-07-30 12:32:26.000,73.8,1393.2,4.7,9.7
2024-07-30 12:33:26.000,74.6,1508.8,5.4,8.0
2024-07-30 12:34:26.000,78.1,1709.4,5.1,11.5
2024-07-30 12:35:26.000,75.9,1130.2,3.8,9.1
2024-07-30 12:36:26.000,68.3,1294.7,3.4,9.8
2024-07-30 12:37:26.000,76.9,1637.2,4.3,9.2
2024-07-30 12:38:26.000,78.1,2129.5,5.8,8.4
2024-07-30 12:39:26.000,77.8,1458.6,6.6,11.4
2024-07-30 12:40:26.000,80.4,1677.3,5.9,9.4
2024-07-30 12:41:26.000,79.2,1467.9,6.1,7.1
2024-07-30 12:42:26.000,77.3,2082.7,4.9,11.1
2024-07-30 12:43:26.000,74.6,975.8,3.3,7.6
2024-07-30 12:44:26.000,66.7,1528.4,4.5,7.7
2024-07-30 12:45:26.000,77.1,1012.3,4.7,12.4
2024-07-30 12:46:26.000,76.0,748.0,4.5,7.6
2024-07-30 12:47:26.000,76.4,1589.2,5.1,5.4
2024-07-30 12:48:26.000,68.6,1541.8,5.4,11.2
2024-07-30 12:49:26.000,69.6,1414.5,5.9,9.4
2024-07-30 12:50:26.000,80.3,1468.1,4.7,9.6
2024-07-30 12:51:26.000,74.8,2429.5,3.1,9.4
2024-07-30 12:52:26.000,78.4,1422.5,4.5,10.5
2024-07-30 12:53:26.000,75.1,1653.0,5.0,8.5
2024-07-30 12:54:26.000,75.1,1305.2,6.2,13.0
2024-07-30 12:55:26.000,79.7,1588.6,4.4,7.0
2024-07-30 12:56:26.000,72.4,1428.5,5.5,10.9
2024-07-30 12:57:26.000,75.5,1376.8,5.3,11.3
2024-07-30 12:58:26.000,72.7,2045.7,5.0,8.5
2024-07-30 12:59:26.000,72.8,1853.2,5.9,8.0
2024-07-30 13:00:26.000,73.5,1541.0,4.3,12.0
2024-07-30 13:01:26.000,76.1,808.7,4.4,8.0
2024-07-30 13:02:26.000,72.6,1391.7,5.0,8.8
2024-07-30 13:03:26.000,81.3,2310.9,4.4,11.8
2024-07-30 13:04:26.000,70.5,1430.8,5.5,10.1
2024-07-30 13:05:26.000,74.1,1831.0,4.3,6.4
2024-07-30 13:06:26.000,72.8,1932.6,5.2,13.5
2024-07-30 13:07:26.000,82.2,1565.7,4.9,8.9
2024-07-30 13:08:26.000,76.0,1247.5,5.2,9.2
2024-07-30 13:09:26.000,80.2,769.4,4.5,10.5
2024-07-30 13:10:26.000,67.6,1705.2,4.7,11.3
2024-07-30 13:11:26.000,76.3,1255.6,5.1,13.9
2024-07-30 13:12:26.000,79.4,1552.8,5.2,6.7
2024-07-30 13:13:26.000,75.4,1125.1,5.0,11.7
2024-07-30 13:14:26.000,80.3,1420.4,6.7,11.5
2024-07-30 13:15:26.000,72.4,1510.1,4.0,9.7
2024-07-30 13:16:26.000,82.0,1580.6,4.9,11.6
2024-07-30 13:17:26.000,86.5,1165.6,3.4,11.9
2024-07-30 13:18:26.000,73.2,1859.1,5.4,7.2
2024-07-30 13:19:26.000,72.8,1320.9,3.9,13.5
2024-07-30 13:20:26.000,82.3,997.7,4.7,6.9
2024-07-30 13:21:26.000,82.9,1467.3,4.6,7.7
2024-07-30 13:22:26.000,72.4,1510.3,5.3,9.5
2024-07-30 13:23:26.000,72.9,1548.2,4.4,13.8
2024-07-30 13:24:26.000,73.6,1908.6,4.4,9.4
2024-07-30 13:25:26.000,68.3,1429.1,6.4,9.9
2024-07-30 13:26:26.000,70.4,1464.1,5.3,12.9
2024-07-30 13:27:26.000,70.0,1169.0,4.4,9.4
2024-07-30 13:28:26.000,71.2,1746.2,4.7,7.6
2024-07-30 13:29:26.000,74.8,1555.3,6.6,9.2
2024-07-30 13:30:26.000,76.2,1374.0,4.8,12.7
2024-07-30 13:31:26.000,82.8,928.6,4.3,10.1
2024-07-30 13:32:26.000,70.0,1933.3,4.3,13.9
2024-07-30 13:33:26.000,79.9,1131.7,4.5,11.5
2024-07-30 13:34:26.000,73.9,1322.6,4.4,8.7
2024-07-30 13:35:26.000,74.8,1607.5,3.7,10.1
2024-07-30 13:36:26.000,78.4,1141.0,3.9,8.3
2024-07-30 13:37:26.000,69.4,1051.9,4.2,8.7
2024-07-30 13:38:26.000,76.9,862.8,5.6,19.0
2024-07-30 13:39:26.000,75.8,1716.3,4.6,12.0
2024-07-30 13:40:26.000,77.5,1336.4,4.8,11.7
2024-07-30 13:41:26.000,76.4,2378.2,6.3,8.8
2024-07-30 13:42:26.000,87.3,1201.7,6.3,13.1
2024-07-30 13:43:26.000,71.8,1223.6,4.7,12.2
2024-07-30 13:44:26.000,72.3,1330.4,4.4,13.8
2024-07-30 13:45:26.000,71.9,1572.9,4.1,13.7
2024-07-30 13:46:26.000,72.2,1358.9,5.7,7.0
2024-07-30 13:47:26.000,71.8,1683.7,4.8,7.8
2024-07-30 13:48:26.000,80.9,1206.4,4.6,8.0
2024-07-30 13:49:26.000,82.1,1085.5,4.2,8.1
2024-07-30 13:50:26.000,72.1,960.5,4.2,10.6
2024-07-30 13:51:26.000,70.8,832.9,5.3,8.9
2024-07-30 13:52:26.000,77.4,1344.6,3.7,14.1
2024-07-30 13:53:26.000,72.2,1409.7,6.0,13.8
2024-07-30 13:54:26.000,78.2,1310.6,4.5,10.0
2024-07-30 13:55:26.000,76.0,1873.0,4.9,13.9
2024-07-30 13:56:26.000,67.4,1868.4,3.7,13.0
2024-07-30 13:57:26.000,82.7,1399.6,5.0,9.1
2024-07-30 13:58:26.000,84.0,961.8,4.7,6.0
2024-07-30 13:59:26.000,71.9,1330.0,4.9,9.6
2024-07-30 14:00:26.000,73.1,1320.1,6.5,8.7
2024-07-30 14:01:26.000,76.4,1302.9,5.2,10.4
2024-07-30 14:02:26.000,76.7,1290.7,4.2,10.2
2024-07-30 14:03:26.000,78.3,1304.0,4.3,10.1
2024-07-30 14:04:26.000,85.1,1384.0,5.6,11.0
2024-07-30 14:05:26.000,74.1,1309.3,6.3,7.6
2024-07-30 14:06:26.000,71.0,1562.5,5.3,10.8
2024-07-30 14:07:26.000,68.1,1608.1,5.7,9.1
